genus	FMT102	FMT103	FMT104	FMT105	FMT106	FMT107	FMT108	FMT109	FMT110	FMT111	FMT112	FMT113	FMT114	FMT115	FMT116	FMT117	FMT118	FMT119	FMT120	FMT121	FMT122	FMT123	FMT124	FMT125	FMT126	FMT127	FMT128	FMT129	FMT130	FMT131	FMT132	FMT133	FMT134	FMT135	FMT136	FMT137	FMT138	FMT139	FMT141	FMT142	FMT143	FMT144	FMT145	FMT146	FMT147	FMT148	FMT149	FMT150	FMT151	FMT152	FMT153	FMT154	FMT155	FMT156	FMT157	FMT158	FMT159	FMT161	FMT163	FMT164	FMT165	FMT166	FMT167	FMT168	FMT169	FMT170	FMT171	FMT172	FMT173	FMT174	FMT175	FMT177	FMT178	FMT180	FMT181	FMT182	FMT183	FMT184	FMT185	FMT186	FMT188	FMT189	FMT190	FMT191	FMT192	FMT193	FMT194	FMT195	FMT196	FMT201
Duodenibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.21737823528752e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.21005669248743e-07	2.02077924181821e-06	7.488916799885291e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eggerthella	1.32410384377327e-06	7.59255477432675e-08	0.0	0.0	1.4219059052935668e-06	0.0	2.306701850464214e-06	1.263236308328241e-06	4.87271751965834e-06	5.80051522227524e-07	1.0240653895095106e-06	9.4911887560469e-07	6.3208940269234e-07	1.015023538337027e-06	2.9628842542820542e-06	2.3647006402330397e-06	4.17049083584603e-07	2.993108416724976e-06	7.69642358721833e-06	1.56997385629067e-06	3.65032396462872e-06	6.27245820000066e-06	5.168659519059428e-06	2.2959989165816302e-07	7.65729513292459e-08	6.47898202464466e-08	3.98534516436153e-06	4.330465745982221e-06	9.706364411450448e-06	1.988584324575909e-06	1.03908541841193e-06	3.592006314376159e-07	1.1317492408153541e-06	1.6591430027580098e-07	6.08072551797014e-06	2.268825701146014e-07	6.741167086799079e-07	9.25434849590408e-07	6.961895489871969e-08	3.632740491785351e-07	3.03390745384176e-07	3.84282590392873e-06	1.1312815303624399e-06	2.0170408517402399e-07	2.90337464187574e-07	0.0	1.87865722672679e-07	5.605724301799051e-07	5.668669375391729e-07	1.492347202789754e-06	9.030072266914794e-07	2.285533689847754e-06	0.0	3.6797977987458576e-06	1.390761469367729e-06	1.8652848610240892e-06	2.7949182538071468e-06	1.6839388865851514e-06	2.553691891515891e-06	0.0	3.1972478394601303e-07	6.448753708929279e-07	1.38057274103344e-06	9.32463598512857e-07	2.41595123120276e-06	1.16498940123426e-06	1.94570223906069e-06	3.42356672418921e-07	3.622951437513443e-06	7.70496223292537e-08	9.895455809574178e-07	5.714075379883807e-07	1.0525228027409616e-06	6.81388115756353e-07	9.7929212584051e-07	9.97881783817766e-07	5.587876388428211e-07	3.804002951249774e-07	9.64246984219173e-07	1.039381220583613e-06	7.29970234318774e-07	1.51019427865531e-06	8.591869990348404e-07	3.829606307188268e-07	6.529369885395249e-07	6.21065593638262e-07	2.12612738233526e-07	3.25288539212528e-07	6.909897619973989e-07	7.687507450614317e-07
Eisenbergiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1347230796026697e-08	0.0	0.0	0.0	0.0	1.2648564197627898e-07	0.0	4.14598964532913e-08	5.8236025538613704e-08	0.0	0.0	0.0	0.0	0.0	1.75247696745825e-06	7.74057869123771e-08	0.0	0.0	0.0	0.0	0.0	4.23625901293127e-08	6.63217685778349e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43645280402177e-07	0.0	0.0	2.5033723570618702e-08	0.0	0.0	0.0	0.0	5.6581473322433604e-08	0.0	1.5151648586048e-07	3.28092865436694e-08	0.0	0.0	0.0	5.2105185633017e-08	0.0	0.0	0.0	0.0	6.3933336360629006e-06	0.0	0.0	0.0	2.0317123102768298e-06	5.22232448694128e-07	5.3539491972759e-07	0.0	0.0	4.03442241487629e-08	0.0	3.40810504391571e-08	1.39982642297178e-07	9.35451693044533e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5441519329386605e-08	4.4779125183456904e-08	0.0	0.0	0.0	0.0	0.0	3.7023278191586e-08	0.0	0.0
Enorma	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.50780964897737e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Enterobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.88174980827293e-06	2.1531865005836897e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.239922166140921e-07	0.0	1.44682910872209e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.099789661583456e-06	7.3870550475481295e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.368084689369583e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.623523626014539e-07	0.0	5.383907938416179e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Enterococcus	2.3031120101129e-07	4.2766866478841206e-07	5.390345254860971e-07	3.4020698019517373e-06	3.3271380662117903e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7776248699707998e-07	0.0	0.0	2.77098783241822e-07	0.0	1.0777779128620212e-06	1.5866498956801501e-06	2.99153125557356e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08676797078104e-07	0.0	2.05726087814401e-07	0.0	1.39490777181206e-07	0.0	0.0	0.0	0.0	2.5233660417134e-07	0.0	0.0	0.0	0.0	0.0	1.020066190652286e-06	0.0	0.0	0.0	0.0	1.2027976185316002e-08	0.0	0.0	0.0	0.0	0.0	2.080884641736536e-07	0.0	0.0	0.0	0.0	8.548096261873911e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8468139292540452e-07	0.0	2.3735510488252997e-06	6.09247276672476e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Erysipelatoclostridium	3.4843082159499e-07	0.0	1.1508003392152698e-07	2.784304583104422e-05	6.210447749316461e-07	0.0	2.7502468595789836e-06	6.84182551324409e-07	8.479222396798298e-07	4.1569756312743896e-07	2.50450489530014e-07	1.4363235102642974e-06	3.1411059887769e-07	0.0	0.0	5.62715600983902e-06	0.0	5.655850221039535e-06	4.571771902040025e-06	1.964728189951362e-06	4.256047536988509e-06	1.049156982127874e-05	1.253619526858467e-06	0.0	0.0	0.0	6.75506250960728e-08	5.812541234705499e-08	1.511499465859399e-06	0.0	2.0856716193194852e-07	0.0	5.360433754110071e-08	0.0	1.4283280002795576e-06	0.0	0.0	0.0	0.0	5.16204818256917e-08	0.0	8.534425714198548e-06	1.1305146143298302e-07	9.069464196901161e-08	1.511183885297587e-07	3.894864011719079e-06	9.2215237133174e-08	8.342324923676599e-08	0.0	8.898231413422955e-07	1.831419550632058e-07	4.983692785251096e-07	2.935565665536939e-05	9.638753165163479e-09	1.2364254192889283e-07	4.2583277254649905e-08	2.1290709400147898e-07	8.01600847922845e-08	1.41402083945005e-07	1.41168419067843e-06	8.147440670397379e-08	1.4652153613289699e-07	7.987852146275307e-07	1.3724360976629021e-06	4.81977301993544e-07	5.907954084383321e-07	8.669537929790389e-08	8.520544700462969e-08	1.172551238363879e-06	0.0	9.37749156867617e-08	3.731449953585344e-07	4.97804946904776e-07	1.5158781051880238e-07	6.29068711565367e-08	6.02326177698156e-08	0.0	0.0	0.0	0.0	1.10433809546438e-07	4.5719541416771986e-07	0.0	0.0	0.0	0.0	0.0	8.057942792392771e-08	1.52045142682462e-07	4.55051664132009e-08
Escherichia	2.2193939409207302e-07	3.78881193092723e-07	1.8500223994267998e-05	3.15026891452095e-06	2.77312745879185e-06	4.65152413351104e-05	6.258933025040509e-08	3.60337101674011e-07	0.0	0.0	0.0	1.50856608004419e-06	1.60890545978867e-06	8.29465161830166e-08	1.79078397097266e-07	2.9296627129116297e-06	3.8983132228485705e-05	7.66644389563473e-06	2.87475003962458e-06	2.2013759253557802e-07	5.739559993803e-06	3.45862458774407e-05	3.9755814380062e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.27587561215031e-08	0.0	1.88859508698452e-06	7.792346145810911e-08	0.0	5.02195849495772e-06	9.115492267612329e-08	5.79822593126143e-08	2.0422275002911502e-07	7.38820794688539e-08	7.460277918525901e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.3068914200401499e-08	3.9541491562255297e-07	8.73991810130504e-08	5.0511770023234e-07	5.445565984766929e-06	7.05728827854547e-07	3.0938659256532298e-06	1.0092995274610001e-07	3.60413476194218e-07	1.51136308566033e-07	1.8067468585941e-07	9.618334079906579e-05	3.99480668447981e-05	4.847366986041239e-05	3.93896523825789e-05	8.50849003473575e-05	8.59953394463397e-05	3.3911265786641896e-07	2.3565955237401399e-07	1.1443947089434301e-07	3.5903625475435794e-07	3.83339968939174e-05	2.82583235214339e-05	4.10780952341111e-05	5.139789720531479e-05	7.47171338297829e-06	6.946542050553579e-06	4.1932135137907795e-07	9.87970434499084e-08	7.00234119036311e-08	5.7059217825182595e-08	2.78782429813274e-08	4.5976544946838704e-07	3.67410896726029e-08	4.61846885627847e-07	5.86563127624949e-07	6.68920407627596e-08	6.39702119300363e-08	3.0294319472441696e-07	7.77134030824081e-08	0.0	9.56395219926189e-07	4.86182256243425e-07	7.789599226814491e-08
Eubacterium	3.4312436888789703e-07	0.0	5.94571663220705e-08	1.626354336316336e-05	1.817835908963494e-05	0.0	2.976146494246756e-05	3.127184833648194e-05	3.2204563809730896e-05	1.9721331679644524e-05	2.415012213591411e-05	6.72564086849354e-08	7.243367546449516e-06	1.1426411408940114e-05	1.286413219555424e-05	4.25426555031149e-06	4.705754598395551e-06	5.42558107405473e-08	3.850090276794806e-06	7.506703100378879e-07	1.7163961815963699e-06	3.9020161414986503e-07	5.2198933761993106e-06	7.420708975034457e-06	1.2317183233104729e-05	1.5521579122524708e-05	6.8306979506818514e-06	1.4324717726556067e-05	1.909966875408803e-05	1.0876051538348303e-05	4.436077468164824e-06	5.17236134482876e-06	6.608671995314551e-06	4.526179437454846e-06	0.0	3.95836209126373e-08	3.6409406317265607e-07	2.162756435202597e-06	5.924520053771388e-06	1.570346816329105e-05	1.3010033826701413e-05	6.12768232367163e-06	5.17085073252752e-06	5.194261747492537e-06	7.4227673375787e-06	3.08193161810492e-07	9.142470268940715e-06	7.389429342358872e-06	6.32715083164647e-06	3.099258119048204e-06	3.713228559690227e-06	1.3179129133522711e-06	0.0	4.573114712678274e-06	5.186737062928715e-06	8.780265938788715e-06	5.938420810640837e-06	3.6656999062153596e-06	4.931381868720373e-06	1.335057724917666e-07	4.799126593428323e-06	2.527643075284443e-06	2.223664703514786e-06	1.0278574920487403e-05	1.072518545779675e-05	7.081502699109455e-06	6.998810053992972e-06	1.8210317826137716e-05	1.9737625736192994e-06	8.876579649635844e-06	3.843090326045556e-06	5.432381463493857e-06	5.865839660917746e-06	6.740731977441399e-06	3.925100414266043e-06	4.136046513923021e-06	2.538690907941445e-06	1.2305975548329716e-05	9.006720781812204e-06	7.559766243949764e-06	3.975745062952017e-06	6.464334046770456e-06	1.0030926098130947e-05	1.4884345969433647e-05	7.810787616708401e-06	1.3511427101392161e-05	1.009096521621425e-05	3.88674919499949e-06	3.910894623940349e-06	9.623719434788928e-06
Faecalibacterium	4.5778386468853496e-05	1.0049129207192098e-05	6.2302582714737e-06	1.31075321402403e-06	2.7771558386809503e-05	0.0	2.87401931644478e-05	1.9349089586982327e-05	7.430721198235019e-05	4.302221535818814e-05	5.7251210942058754e-05	0.0	1.9299779509244445e-05	1.1875870638937456e-06	2.3535410596935484e-06	1.53124923593231e-05	8.04997240748914e-06	2.7056224865369766e-05	3.690503542161894e-05	1.6829417262324537e-05	3.746107401746181e-05	1.5841086448738277e-07	4.28132050020808e-07	4.003610592494807e-05	2.2436742222645e-05	3.0319397672804445e-05	4.1098661875302855e-05	2.4768577918449035e-05	2.894384482864623e-06	3.1631770697596836e-05	1.9890664398744447e-05	5.304220727027766e-06	2.6478189014096017e-05	1.947958897801698e-05	2.07208157821371e-05	4.991214184725019e-06	1.9856836320416106e-05	7.30050624649557e-06	2.7716969203594497e-05	1.573111928825516e-05	1.9810469889570967e-05	3.1516614180889027e-07	3.594050381685882e-05	4.1650742031147874e-05	4.291661972957482e-05	0.0	3.432587229087635e-05	1.7427557108392927e-05	5.190570831348859e-05	1.9839718098181698e-05	4.228978172003947e-05	2.2816396454320802e-05	1.338521072227631e-07	5.284717452007148e-05	4.0482386773417895e-05	2.7595652978138915e-05	2.4567951484542303e-05	1.7893584996508425e-05	2.9577402797923716e-05	2.7757309730802017e-07	2.4060858445713637e-05	1.3813427947689475e-05	1.412036173981835e-05	1.2016186565735957e-05	2.821059726329888e-05	6.844510089834807e-06	3.0858362287649474e-05	5.633585583885181e-06	5.645681088836315e-06	2.0902703882193892e-05	2.8678549665265105e-05	1.0316437965749188e-05	7.023423773712321e-06	5.506880183594847e-05	6.13734332699406e-05	4.809067445810884e-05	3.176214693978144e-05	3.3114464560507076e-05	6.472606343076226e-05	5.421973050654901e-05	7.805606552915046e-05	2.6543243644133064e-05	6.272278664646001e-05	2.991793500156397e-05	6.66178632968992e-05	4.349105078442284e-05	5.158660229300683e-05	7.965845514071578e-05	4.679104137769084e-05	6.525973257111627e-05
Faecalicatena	0.0	0.0	0.0	1.60351273123262e-07	0.0	0.0	2.2850579275719103e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6433466450604798e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.375631989393849e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.485523974594292e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Faecalicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.62921281584301e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.48474035912016e-08	9.3092147098686e-08	0.0	0.0	0.0	0.0	2.84932998939832e-07	5.00328353169559e-07	9.55459512033593e-07	0.0	4.75677730920265e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.74893197265177e-08	1.00562841412744e-07	0.0	0.0	0.0	0.0	0.0	3.1850968822367296e-08	6.681928626212549e-08	0.0
Faecalitalea	0.0	0.0	0.0	0.0	6.91107477426964e-07	0.0	0.0	6.28462511634907e-06	0.0	4.29487741016234e-06	5.16916468056206e-06	0.0	0.0	0.0	9.33547891171649e-08	1.18311466982553e-06	2.72120766758829e-07	0.0	0.0	0.0	0.0	4.8848439580086106e-08	0.0	6.1380392249808e-06	4.6556250643148805e-06	1.41803563558616e-05	8.39436145011001e-08	1.8743602070949403e-06	5.1607185271187e-07	5.09928005909991e-07	0.0	4.5266698005250195e-08	1.10141106799573e-06	1.046481380493109e-06	3.4973005323059e-06	3.60356079846659e-07	9.039186001143521e-07	1.0539175760147498e-06	5.671163804684269e-08	4.94354831837487e-07	1.8219357654018499e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.16632843832288e-08	8.475574537554046e-07	0.0	5.465374551682509e-08	0.0	5.6510948007209804e-08	6.08538406178698e-06	4.16915616105137e-08	0.0	0.0	6.846237296385231e-07	1.1566013884823004e-06	2.350633604146794e-06	0.0	0.0	0.0	0.0	1.28476358810636e-06	3.951729280505494e-06	2.152073488474421e-06	4.42990262246281e-06	6.32748343074295e-07	4.06756667747856e-07	5.64777741527125e-07	1.083524396153449e-06	9.331210573460251e-07	6.28522211532598e-07	1.73112883816888e-06	0.0	0.0	1.38508716648422e-07	2.771847011586529e-07	0.0	2.35122151549907e-06	0.0	0.0	0.0	1.1522333777697198e-07	1.35091922383808e-07	0.0
Flavonifractor	3.21383535962052e-08	0.0	0.0	2.205169606141079e-05	1.4667455247431745e-06	2.0985097422987e-05	3.65402973041502e-06	2.1756365715415676e-06	1.701427561188484e-06	1.1411340352530942e-06	1.085273452340781e-06	8.791779291030019e-07	3.214885839884797e-07	3.23817120331136e-08	3.3057586175829344e-07	5.73990727715052e-07	0.0	2.01513646053965e-06	5.4879369292983276e-06	2.2239002131040202e-07	3.15313222510491e-06	2.9292216438472397e-07	2.84788125933742e-07	1.58950836317762e-07	1.4720376690018532e-07	1.89313278727814e-07	6.765364044273891e-07	0.0	7.25830672513878e-08	6.838963765308995e-07	1.193725299447912e-07	0.0	1.250661687271129e-07	3.0224385458443393e-07	1.145256211386797e-05	0.0	3.0494125427896896e-08	1.21946471670795e-06	1.759545134035843e-07	0.0	0.0	5.776954684338849e-06	1.822962926447459e-06	1.1114503410542559e-06	1.4475271286310572e-06	3.0803281595275738e-06	7.25328195990111e-07	2.0044557979211044e-06	1.297384623643487e-06	3.5346637178754304e-06	2.49544947778174e-06	1.9807042814434716e-07	5.59659197354283e-06	2.3965586702440657e-07	5.768899672497603e-07	2.085898951388199e-07	1.3242575054549059e-07	6.62227899725661e-08	3.65405470790406e-07	1.087307053515261e-06	3.60798100364267e-08	0.0	0.0	2.8201074755992417e-07	4.978854622746459e-07	5.64247709317186e-07	5.284311915565472e-07	6.90622836010588e-08	2.9291651120391053e-07	0.0	5.91452699758083e-08	7.006443295786665e-07	2.1614008952851233e-07	2.94215467126354e-06	3.47998492226413e-06	2.068192295115643e-06	3.9942642367692244e-07	0.0	2.5154580727787496e-07	8.059132119295139e-08	4.1469147213047114e-07	5.502109989278292e-07	4.6690711160018647e-07	2.010992589241199e-07	5.529187401317011e-07	2.495763106668631e-07	1.6305505989907321e-06	7.564718118512844e-07	1.401153051363984e-06	6.12361089823587e-07
Fusicatenibacter	1.52350864568069e-07	1.61447329416604e-05	2.32795103918409e-06	0.0	6.979558354321491e-06	0.0	0.0	1.21344991037871e-05	1.57734403573196e-05	1.85323516545656e-05	1.99138007830645e-05	5.64317021572292e-08	2.27516330115957e-06	2.39244586620746e-07	1.07162694060813e-06	1.86335322482354e-06	4.84291290733977e-06	0.0	0.0	0.0	0.0	1.1711889130793199e-07	1.45961943357161e-07	1.95850137605813e-06	2.3041687396687097e-06	3.22900820205463e-06	8.54994901067948e-06	5.29457147301518e-06	2.08783361361373e-06	7.04023452920468e-06	5.83501557358535e-06	2.96763931739336e-06	1.49572714229594e-06	2.4082508657547197e-06	0.0	1.57626213865057e-06	4.60593592669601e-06	1.17302747188754e-05	3.19019289259842e-06	1.919856245099e-05	1.0137526364362801e-05	5.09416277844092e-08	7.895885989393179e-06	9.91520807304083e-06	1.08280297020305e-05	0.0	2.07284400396813e-05	1.5067695045902099e-05	1.4352117398673498e-05	1.0308437956163199e-05	4.28284383601107e-06	4.17888655919074e-06	5.043595522474559e-08	4.1328639034617895e-06	1.91269343141993e-06	2.31963992431023e-06	1.93164769926987e-06	7.645044332614349e-06	2.89559904001707e-06	1.1086919153318e-08	2.5919637128583197e-06	6.814423916253961e-07	9.41742527442203e-07	1.5069921820986901e-05	1.61826929526629e-05	3.99599412590009e-06	7.75334298302846e-06	5.77970718513183e-06	2.90675664212849e-06	1.61208115241254e-06	6.8293818143615404e-06	2.97128357846707e-06	8.05230145078847e-07	6.708236652077121e-06	3.36236041343385e-06	4.29420018700289e-06	2.1571082716090697e-06	4.7130683353780704e-06	1.3630602934219e-05	7.78059640785239e-06	3.5845895940237602e-06	1.15255652145343e-05	1.00407857954535e-05	4.5894416781194e-06	1.25154591370441e-05	6.6764353879149005e-06	5.98870719864839e-06	2.0655372409183603e-06	7.47362272470451e-06	1.06226338318461e-05
Fusobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4536613073253703e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.82203340687289e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.200045546611231e-08	0.0	5.748358534714861e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83026540619105e-07	6.32554651185772e-08	0.0	0.0	0.0	0.0	0.0	3.71754932273157e-08	0.0	0.0	0.0	0.0	0.0	0.0	5.34777757705688e-08	0.0	0.0
Gemella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.15972862902497e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.71079236737268e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.78793197177764e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gemmiger	0.0	0.0	0.0	4.1808091638276394e-06	1.7933123304435373e-05	0.0	1.8028451123071e-05	3.154744425301499e-05	2.4642607421258622e-05	2.360249357590969e-05	2.1730967141171612e-05	0.0	1.41430459175076e-07	3.26075571299412e-07	4.77147596010143e-07	0.0	6.058648380892527e-06	0.0	0.0	0.0	0.0	6.95673578630621e-08	1.6682982131588398e-05	7.314262118960602e-06	1.1505774815176444e-05	9.650490484545963e-06	1.4021613514582745e-05	1.0297683053070387e-05	6.260371591013481e-06	1.2563922808391198e-05	9.13122349920641e-06	1.0737913677088446e-05	1.0188610324276425e-05	1.4098498219307e-06	5.2813559512251e-06	4.60418071700142e-07	6.4517909611145006e-06	1.2739655008951801e-05	6.345107134931729e-06	1.7145075452511043e-05	1.8670455661957706e-05	4.0784265992231605e-08	8.501621084856966e-06	2.160775680339879e-05	1.5582389391836362e-05	0.0	8.44145286084317e-06	1.4494489546091158e-05	7.759610592058581e-06	0.0	7.429236253776468e-06	1.0618964110182428e-05	4.389235953349e-08	1.747961083284127e-05	4.445219757602602e-06	1.2337063686653662e-05	1.0203407347818918e-05	9.15328019468569e-06	6.712111725824727e-06	4.0875672059256694e-08	1.364378422887201e-05	1.1008077354022077e-05	3.957654894218697e-06	0.0	0.0	1.27440916836899e-05	1.6945751365326e-06	1.4242872408529112e-05	1.853775422811063e-06	1.0106318801891998e-05	1.0051047816272481e-05	1.05236179158769e-06	3.3867122159169797e-07	1.9683310395262102e-06	2.00302373533422e-06	3.55293605836149e-06	2.36146520005502e-06	3.7449805932291146e-05	1.4957765602660271e-05	1.6419262427519046e-05	6.69237100346385e-06	1.21090640577839e-05	1.5072652632491597e-05	2.946418149583999e-05	1.282204266932691e-05	1.1251081833184207e-05	8.31619390611841e-06	4.45743530942301e-06	1.40530283880617e-05	1.3838320954116175e-05
Gordonibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.602945287650229e-07	8.32897888141769e-07	1.9495045782313897e-07	5.88602025895759e-07	1.85131880379136e-07	0.0	0.0	0.0	5.673694092159179e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.27814835505665e-08	1.05471198864503e-07	0.0	0.0	0.0	2.3574239068030301e-07	2.38257880035489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4380554444024402e-06	7.696327322151629e-07	4.11819781681771e-07	2.2910014058455802e-07	0.0	1.03657766253205e-07	2.42758017300191e-07	4.4791734553851396e-07	0.0	8.76915965421593e-07	9.638755834574292e-07	0.0	1.52457840922669e-08	1.533353403311981e-07	1.302965651221471e-07	2.21446940958842e-07	1.2865660874768059e-06	3.9525161211426895e-07	0.0	5.567572909743e-07	9.62608060525704e-07	2.108692609360197e-06	4.50501043879873e-07	2.5604811608575926e-06	2.445802867931187e-06	1.0013860345848566e-06	6.979935530717821e-07	5.39869512643016e-06	7.3257699120312e-08	1.77232628910657e-06	1.9024032734821501e-06	3.993882305028254e-06	3.1966827963126603e-07	7.755843004787442e-07	1.0826059106375412e-06	8.868670432265259e-07	1.51184740989752e-07	0.0	0.0	4.24548472726819e-06	3.261728153877417e-06	0.0	9.436809863373289e-08	0.0	0.0	7.09384208693519e-08	2.7864655803445522e-06	3.6072523927898204e-06	0.0
Granulicatella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8735818462782603e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
