genus	FMT102	FMT103	FMT104	FMT105	FMT106	FMT107	FMT108	FMT109	FMT110	FMT111	FMT112	FMT113	FMT114	FMT115	FMT116	FMT117	FMT118	FMT119	FMT120	FMT121	FMT122	FMT123	FMT124	FMT125	FMT126	FMT127	FMT128	FMT129	FMT130	FMT131	FMT132	FMT133	FMT134	FMT135	FMT136	FMT137	FMT138	FMT139	FMT141	FMT142	FMT143	FMT144	FMT145	FMT146	FMT147	FMT148	FMT149	FMT150	FMT151	FMT152	FMT153	FMT154	FMT155	FMT156	FMT157	FMT158	FMT159	FMT161	FMT163	FMT164	FMT165	FMT166	FMT167	FMT168	FMT169	FMT170	FMT171	FMT172	FMT173	FMT174	FMT175	FMT177	FMT178	FMT180	FMT181	FMT182	FMT183	FMT184	FMT185	FMT186	FMT188	FMT189	FMT190	FMT191	FMT192	FMT193	FMT194	FMT195	FMT196	FMT201
Pseudoflavonifractor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.04514561535259e-07	6.61469769927372e-07	0.0	8.07532339820205e-08	0.0	0.0	0.0	0.0	6.34849013443307e-08	0.0	0.0	0.0	0.0	0.0	0.0	5.18350472884696e-08	0.0	0.0	1.01204990323709e-08	0.0	0.0	1.73702470309804e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.15008289754766e-08	0.0	0.0	0.0	0.0	0.0	8.2612195744725e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.39279562303736e-08	2.20744651992251e-08	8.58643786389879e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.14498754835867e-07	0.0	0.0	0.0
Raoultella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.90647652839538e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Romboutsia	0.0	0.0	1.60889920206748e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.28969406645598e-07	0.0	3.52195713783567e-07	4.3842341870378e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.21482207995433e-07	0.0	7.54871956827339e-07	8.87781945760696e-07	1.18312480204315e-06	2.95857575216832e-07	0.0	0.0	0.0	1.20380751070599e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.83335648017116e-08	0.0	3.02319872530044e-07	0.0	0.0	0.0	0.0	8.40123810330772e-07	0.0	0.0	0.0	3.35766099873323e-07	1.74230848134508e-06	8.30666498779191e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.12020004262279e-07	1.34665874463284e-06	1.741106656523e-06	0.0	0.0	0.0	0.0	3.34279328036048e-07	1.07071961029572e-06	5.00074983541062e-07	7.59850441865972e-08	2.06402747904269e-07	4.54972937477069e-07	5.95450500475322e-07	1.18548524868153e-06	1.87048583926058e-07	0.0	1.62440743820711e-07	6.24305299775967e-07	3.05844514636745e-07	3.27674518717755e-07	4.76781150432064e-07	1.91255830993728e-07
Roseburia	1.88622105235302e-06	4.04614371154501e-07	5.05110844254993e-08	0.0	1.5814390525122055e-06	0.0	2.1470862777286e-05	2.382846479503861e-05	8.90968395985005e-06	1.2163324564202932e-05	1.20524301988275e-05	1.50561192308315e-06	1.478509564174706e-06	8.48777452769123e-08	8.56002323466541e-08	1.002011610486077e-05	5.673063321581982e-07	5.40896564894339e-07	7.103255896805466e-06	9.26284608107806e-07	2.63972322040521e-06	0.0	0.0	1.0426104966620726e-05	3.027152799237582e-05	2.0732108344645542e-05	9.250347666109285e-06	3.337284752396081e-06	4.0297233870800226e-06	6.0614411782448935e-06	3.6829832641290267e-07	2.314457631371665e-06	2.00024018530542e-07	8.600973685779464e-06	0.0	1.09973068357838e-07	1.03076605792692e-07	2.9205489085392e-06	1.016736853989693e-05	2.424052953110192e-05	2.1272812128327294e-05	1.6953177767692213e-06	1.304245268869063e-05	3.2381455756507756e-05	2.5301606192661718e-05	0.0	1.0525340552243867e-05	9.107580699719917e-06	1.0933436476489348e-05	3.32248678670076e-06	1.9062405781203306e-06	1.214564501780082e-06	0.0	2.1423354297084138e-05	2.909003781703538e-05	1.3904263559801453e-05	6.688290657283953e-06	9.111219357651187e-06	4.3262134480465196e-05	1.06995790342213e-05	1.0205013053131678e-06	1.19805191971166e-06	8.645074070261728e-07	7.64340750868928e-07	2.4125962951121592e-06	1.1482124818690932e-06	4.699534963328669e-06	7.085754585977399e-07	4.3789231620805755e-07	4.544264426251506e-06	5.496736615748109e-06	9.19804133743026e-07	1.1339677440488735e-06	3.983668193447076e-06	8.180177991617303e-06	4.2819116081486486e-06	5.478041317485044e-06	1.7092873838340976e-05	9.045642592998763e-06	2.8403898379548652e-05	1.435338566979516e-05	9.20079713503401e-06	1.3642977778111393e-05	1.5528255513870063e-05	7.1969203135592086e-06	3.0616624070911796e-05	1.0510275190871998e-05	1.1215238851151479e-05	8.940115438598367e-06	1.1569717797820657e-05
Ruminiclostridium	0.0	0.0	0.0	0.0	1.198446152765132e-07	0.0	0.0	1.10582551138042e-07	0.0	0.0	0.0	0.0	5.88456548887779e-06	7.10421923332719e-07	5.18995191848269e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.90837716199956e-07	1.46910810967595e-07	2.29544431603506e-07	1.421066166483393e-07	8.38588573916276e-08	0.0	2.92844194115257e-06	0.0	2.647921634188483e-07	0.0	0.0	0.0	0.0	0.0	5.81272837855477e-08	1.346221800361759e-07	9.56392081235752e-08	0.0	6.09405676906149e-07	1.68053255432887e-07	3.82628756069393e-07	0.0	5.290941082876805e-06	2.85781513115855e-05	7.24993779867292e-08	0.0	8.87725702925079e-08	0.0	0.0	0.0	3.03302648074005e-08	5.84323980805665e-08	6.43236246528605e-07	0.0	0.0	6.14044501774241e-08	6.24607865887959e-08	3.40870495624576e-08	2.620194303547073e-07	9.7295180506666e-07	2.68738366016893e-06	4.4118820138946007e-07	4.39722069347996e-08	1.03811087710122e-06	1.207907094610154e-06	4.98415086829169e-07	2.6166429213636307e-07	9.90715122012269e-07	7.285703640714852e-07	0.0	0.0	0.0	0.0	0.0	6.380517992649203e-07	1.360142216143122e-06	2.769778472172898e-07	1.21092618896186e-06	1.9518977509874e-06	0.0	8.653118336214294e-07	2.583993158169768e-06	0.0	2.569527610042397e-07	7.6336312858385e-07	3.6143295562292113e-06
Ruminococcus	0.0	0.0	0.0	6.6554729346975e-06	1.9298083434429542e-05	0.0	0.0	2.5609334429687334e-05	7.582428118572698e-07	1.984198069610718e-05	1.7353074229186157e-05	3.2030785692572502e-06	2.2445883249885936e-05	3.1064094713276555e-05	2.8268589814675593e-05	6.08322587367352e-06	2.236744562494332e-06	4.5171958440215e-07	5.88901992672638e-06	4.51340133357506e-08	0.0	1.24991294060613e-07	3.39161215442945e-06	8.933911393707522e-06	1.6785522091143738e-05	2.905249122176304e-05	1.015637517639024e-05	7.973180772766961e-05	1.3598969612893682e-05	1.956437354475362e-05	1.2686217349838589e-05	4.14104474544673e-07	4.994452223370902e-06	7.6224089024651206e-06	3.07001059995996e-07	4.06157204297066e-07	5.500571952270819e-07	2.3039212814766107e-06	1.0257793224548881e-05	4.0239127739061284e-05	5.410590617492904e-05	1.218865135780623e-05	4.967598803128404e-05	5.804645877629481e-05	5.0730114024505757e-05	0.0	3.710917377250573e-05	1.7962995006314255e-05	1.5171616491462527e-05	5.23773002747482e-06	7.016260420421091e-07	3.599746907530733e-06	2.61027044522301e-08	2.8398863886165506e-05	2.1393043043623428e-05	5.1064770012631786e-05	3.5947342073190926e-05	8.321965069820011e-06	6.0316156664103805e-06	0.0	8.64242937153359e-06	6.366399479137713e-06	7.729362312009379e-06	5.970681590667163e-06	2.8663462220928053e-05	1.4178174689081441e-05	2.460466570001292e-05	6.966353705464128e-06	1.8264286590059621e-06	8.43917148159937e-07	1.5277935651479173e-05	2.563179740482683e-06	6.92474821665775e-07	1.270500744208808e-05	1.494384181237611e-05	7.175968012647456e-06	5.374217657268591e-06	1.1826646132980951e-05	3.940618526330986e-05	1.5256029945507416e-05	5.76493733141782e-06	8.977853302637229e-06	3.878783611726941e-05	1.2616147415250585e-05	2.7966602717797075e-05	1.651823229667972e-05	1.1931223346834577e-05	3.048749659920459e-06	5.33885808493508e-06	3.2256896623203456e-05
Ruthenibacterium	5.00358462856761e-08	5.06043236018383e-08	5.08643408750345e-08	3.68451529103653e-08	5.24328589257087e-07	8.42344919576204e-05	1.85513394981992e-06	5.46664983903031e-07	0.0	1.72847306795296e-07	5.90328246617835e-07	5.9345891844683e-07	2.54927487979162e-07	2.05121476543175e-07	2.24784052452242e-07	1.91691185160603e-06	0.0	0.0	1.20521607020036e-07	0.0	0.0	2.82943207695364e-06	1.82805595626942e-06	3.33103366517064e-08	1.00275833071446e-07	1.42634265529387e-07	5.18780346688768e-08	6.04931512073852e-07	2.62224468100885e-06	2.7436831202639e-07	0.0	0.0	0.0	5.74555042091145e-08	0.0	0.0	0.0	4.11518252433122e-08	5.75875805731964e-08	1.85301646249761e-07	1.0907629605315e-07	1.71513251517902e-06	5.19697545416501e-07	3.40560756907917e-07	4.93706890506215e-07	9.33278118984178e-07	1.0840866264151e-07	8.03650969355237e-07	3.4740322350262e-07	9.80785156893808e-07	4.33604393902645e-07	5.29951770504734e-08	2.2124296604906e-06	9.58185414072069e-08	2.27740029716258e-07	1.11261941991057e-07	1.42242589383145e-07	5.58311852319908e-08	8.20324378469872e-08	3.88681637449821e-06	1.11863924667725e-07	1.52727757151616e-07	3.42267882486772e-07	3.48338259256815e-06	1.08185489863925e-06	1.78940439070882e-06	2.27228394671604e-07	1.81690017798888e-06	1.05858530494505e-06	2.21677560794933e-07	2.25269551223397e-07	3.06638867444354e-07	1.51791669122922e-07	1.92077905397441e-07	6.15879356069523e-07	3.93999904364399e-07	1.0765931650919e-07	5.60599845564587e-08	7.51516100987252e-08	2.13272316707495e-07	2.50092473450093e-07	6.6366824740848e-07	1.14818062287732e-07	5.26810470858884e-08	1.0600991388663e-07	1.98779578081573e-07	3.87054526225602e-07	1.82478046831641e-07	6.07536604774245e-07	2.32375445711201e-07
Sellimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.03601760095103e-07	9.52317929409722e-08	0.0	0.0	0.0	0.0	4.43037979758169e-07	5.3441926887966e-07	1.05218307574198e-07	2.73473584819969e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.31635204791406e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9778499819779e-06	0.0	1.45338252771896e-07	6.96537113467041e-07	2.36231902593173e-06	1.85444078106189e-07	4.78785772735717e-06	1.74811617426828e-07	0.0	3.12456364714708e-08	0.0	0.0	0.0	2.90717258293183e-08	0.0	1.80824699862129e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Senegalimassilia	0.0	0.0	0.0	0.0	2.50481560046881e-06	0.0	0.0	2.69221401476344e-06	0.0	1.41937588774055e-06	2.37725878695922e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3854706961362e-07	1.98569048114841e-07	4.00330639054208e-07	1.61148319998425e-06	2.6058517853476e-06	8.427759880526e-06	1.87641006850826e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92975469215132e-06	1.84686935137791e-06	3.37817016117193e-06	0.0	3.33283374760741e-07	1.11381225077916e-06	1.4176693589255e-06	7.72936080576653e-07	5.61564505548352e-07	2.00011803910915e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.80157492854179e-06	0.0	0.0	0.0	0.0	0.0	1.42803932791743e-06	0.0	0.0	7.83366273633269e-07	0.0	0.0	0.0
Slackia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.26849660641167e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.20486793560968e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.10720290521172e-07	1.2044817214775336e-06	1.16521007452164e-06	1.10588495648067e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Solobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.25259194021691e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69845334956571e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.92455849089534e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptococcus	5.351593423273999e-07	4.282941659528095e-06	4.3322903688049606e-05	9.086518516184693e-06	9.319005521606503e-06	0.0	2.60982037707883e-06	0.0	1.36820247705967e-07	1.56637039380478e-07	1.57068300625858e-07	0.0	0.0	0.0	5.9139730422703e-08	0.0	2.417009299081554e-06	0.0	1.900713331203466e-07	2.20710622977929e-07	2.66803738227708e-07	3.3149058594662777e-05	0.0	4.1996553148783244e-07	0.0	7.002884060296145e-07	9.330019861447064e-07	1.154849760269177e-07	1.686787134698472e-06	1.3082040878865758e-06	2.9977307795458735e-05	8.492684336459881e-06	5.908490412194951e-06	1.14065441636078e-07	1.4398117937070574e-05	6.965327194061772e-06	4.285023706637789e-06	1.1051367117963841e-05	0.0	1.386886477174156e-07	3.924320996197208e-07	1.757460644555118e-07	0.0	0.0	1.13319198852739e-06	1.901404123296994e-06	1.469800597332278e-06	9.83305386207737e-07	3.200954823395024e-06	7.857687961922369e-07	1.0366450983316336e-06	7.006274427262675e-07	2.3814701161329088e-06	2.552763091515051e-05	6.0512265343366466e-05	2.497991623630882e-05	2.967716375671864e-05	6.800196370236497e-06	2.649852576530632e-06	1.4280357819146468e-05	1.570074993547914e-05	2.607575645105223e-06	4.9675554082628034e-05	8.976013539530084e-06	7.797541247930542e-06	3.429346858289041e-05	1.8306034715889228e-05	4.0998699094323876e-07	0.0	0.0	0.0	3.4095153979956034e-06	2.488002143016703e-06	1.297634333483133e-06	2.2615222348462306e-06	5.32796313282144e-07	8.79534404084475e-08	5.83560503963359e-07	1.1718123000025378e-06	1.000332217734823e-06	5.305688412436571e-07	7.37933298995325e-08	2.279478918069865e-07	7.466041424967281e-07	6.657383400918903e-07	1.628208512074447e-06	5.39387390587525e-06	2.2314580862218532e-07	0.0	2.93615527476635e-07
Subdoligranulum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.73626631275574e-08	2.74504395773574e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.61282348922976e-07	1.36551109633152e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.15694320194423e-08	5.49330879661931e-07	0.0	0.0	3.72579235838241e-07	0.0	5.0401096920326e-07	3.0074456255422e-06	0.0	0.0	0.0	1.38174531329802e-06
Succinatimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.49953282740898e-06	3.18050090693904e-07	1.33873441272031e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.92748529499613e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sutterella	1.17628383471401e-06	2.53298917106975e-07	4.75855247887281e-07	3.08800922804289e-06	1.933510479373217e-06	1.2085289590018e-05	2.6246231672385e-06	0.0	0.0	0.0	0.0	1.66654719086521e-07	6.19493255963309e-07	0.0	0.0	4.7932945082001e-07	9.50811661888928e-07	0.0	0.0	0.0	0.0	2.84444981140316e-07	0.0	3.8740834245121823e-07	6.52823447627924e-08	3.36373324064999e-07	1.0724645097051884e-06	0.0	0.0	0.0	2.9097936502532e-06	5.9974024666273895e-06	3.424770849844137e-07	4.45346746870238e-06	0.0	0.0	0.0	0.0	3.76812981613616e-06	4.11594865991015e-08	6.98924926221684e-08	2.31269960662378e-07	0.0	0.0	0.0	4.22239338487298e-07	5.23007719481903e-08	0.0	5.15745976105422e-08	4.06928503766979e-07	7.517729362502143e-07	2.408855581729763e-07	0.0	1.72697193708783e-06	2.78142936067971e-06	7.40259159969269e-07	5.1634309870915e-07	1.389487712870953e-07	1.786109762664293e-06	2.93277788898009e-07	6.07701718622753e-07	1.070740735162879e-07	7.64427045305754e-08	8.68301568709785e-07	2.9970380506820466e-06	1.475247092822892e-07	1.399970252688454e-06	2.9258894729935e-08	4.39326549786823e-08	7.680874633978349e-07	1.86703050072867e-07	1.6878918566634422e-07	0.0	8.65466689192169e-06	7.71945844460816e-06	5.58506254230178e-06	8.29063509657386e-06	0.0	0.0	6.83685217842304e-07	1.228557771312296e-06	1.6399621043073902e-07	0.0	0.0	0.0	1.3024603345488e-06	0.0	5.39222878329853e-06	1.42144215956399e-06	0.0
Turicibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6918316088846e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9084730235615e-07	0.0	4.13982002722336e-07	8.247267974772561e-07	5.29334744151662e-07	0.0	0.0	4.60440672119578e-07	3.0226918196858e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.60729035765377e-07	1.74138484232678e-07	2.7518762999213916e-07	3.308751400198932e-07	0.0	0.0	0.0	0.0	6.20401902866013e-08	0.0	0.0	0.0	0.0	0.0	2.5944379403863e-07	5.37158013715003e-08	0.0	0.0	0.0	0.0	0.0	7.5030884040209e-08	0.0	0.0	0.0	0.0	0.0	1.05413138011188e-07	2.029293127958915e-07	1.51655159576678e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.164539197132464e-07	7.60175827228905e-08	0.0	0.0	0.0	0.0	5.04652055338244e-08	1.94066277552037e-07	1.078843300863194e-07	0.0	0.0	0.0
Tyzzerella	0.0	0.0	0.0	8.30603874547159e-06	0.0	0.0	1.10714605419882e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.45937037242161e-06	1.11731446419664e-05	2.16366578906233e-07	2.88629463082555e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.69393028513307e-07	9.52112661821141e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.18101696442216e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Veillonella	2.284712327133217e-06	3.07869998191894e-07	1.009424056439065e-05	7.72377634087041e-06	5.14371475273887e-07	0.0	9.02684910170288e-07	0.0	0.0	0.0	0.0	1.34332516499931e-07	0.0	0.0	0.0	0.0	3.4637318649945047e-06	4.7071492900287086e-06	5.479958274122773e-06	1.58845524983772e-07	4.030485367244931e-06	1.534199068392222e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.720264560754074e-06	7.58917488016007e-07	7.02030797318675e-07	0.0	1.6884111780878321e-06	1.019652891867246e-05	1.642216722444338e-06	3.882044725034935e-06	3.39258600851445e-08	0.0	0.0	0.0	0.0	0.0	9.59782105065076e-08	6.97459919985041e-08	2.267297148917434e-07	3.33302999933809e-07	5.3819915017371e-07	0.0	0.0	0.0	1.7518518446698987e-05	6.161601592577009e-06	7.56075514689527e-06	1.4449370823978723e-06	1.891263739077514e-06	0.0	3.40662111387962e-07	5.10341243515965e-06	1.711755953007215e-06	6.339463157145951e-07	5.28880825319368e-08	3.24868758105461e-07	5.30024363967189e-07	6.68473466299338e-08	1.520474980992977e-07	0.0	0.0	0.0	0.0	6.63682507059561e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.46259927629405e-08	0.0	0.0	0.0	0.0	0.0	3.334894283916399e-07	6.135424724800469e-07	0.0	0.0	0.0
Weissella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0290697096297e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.47127447842361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
unclassified	0.0	0.0	0.0	1.5374048298569338e-06	4.958355486167643e-06	1.05759257732514e-06	4.31445173420075e-06	4.109259254231627e-07	7.00744419905798e-08	8.47399801867508e-08	9.65371159884403e-07	3.12364458525559e-07	1.5287333539229422e-06	7.190423531472515e-06	1.4755919299242203e-05	0.0	0.0	9.19938408141933e-08	7.98526911732016e-07	0.0	0.0	0.0	6.56948207122772e-07	1.2210849337544636e-06	1.5218696732785235e-06	5.734644105658827e-06	9.402808594613063e-07	6.138685971760798e-06	4.717494957701769e-06	1.0294405705671339e-05	0.0	3.76929333417706e-07	2.6081720211869854e-06	0.0	0.0	0.0	0.0	0.0	2.31717344738933e-06	3.631745518062251e-07	3.9811301118754646e-07	2.1215934532634742e-07	1.9324613028873262e-07	0.0	8.18124536404036e-08	0.0	2.02031651214189e-07	3.060425555706587e-07	4.04320036729294e-07	0.0	7.524489725395596e-07	2.8696952048497564e-07	0.0	7.794009525194667e-07	5.872403624908574e-07	1.7232830743862903e-06	2.825719736396288e-06	5.28127477709427e-07	1.103121951123963e-06	0.0	1.9015935046078532e-06	3.0016786961434148e-06	2.062548175481801e-06	1.557055712624761e-06	1.6659439553985e-07	8.298480196868437e-07	2.032691627414258e-06	9.142732984769297e-07	4.260456865673763e-06	2.7840045019771703e-06	2.121317642781579e-06	2.8717812506925495e-06	5.563511825890975e-06	0.0	0.0	0.0	0.0	7.484940826448087e-06	2.3741999428139877e-06	1.8240026100130587e-06	3.3053975935499118e-06	7.062158318467622e-06	5.504980718624e-06	7.462464281142907e-06	6.223485491524998e-06	3.771572189145943e-06	5.07467113811468e-08	4.064900388597032e-06	8.711041377474287e-06	1.208748509581347e-05
unclassified Actinobacteria	0.0	0.0	0.0	0.0	6.74220241506694e-07	0.0	0.0	1.09878974565215e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.14811694562364e-06	0.0	0.0	0.0	0.0	0.0	3.21969287562764e-06	0.0	0.0	0.0	0.0	0.0	0.0
unclassified Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.71650351670809e-06	1.37754059427564e-06	8.70176970838524e-07	0.0	2.21329578343035e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.94408098548379e-08	8.43363952863323e-07	4.09060372220448e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.03480593360135e-07	0.0	0.0	0.0	0.0	0.0	2.88975369531994e-07	0.0	0.0	0.0	0.0
